Order_ID,Date,Financial_Year,Quarter,Month,Region,Department,Product,Customer_Segment,Salesperson,Units_Sold,Sales_Revenue,COGS,Gross_Profit,Operating_Expenses,Net_Profit,Budget_Sales,Sales_Variance,Profit_Margin_Percent,Growth_Percent,Currency
ORD-103573,21-06-2025,FY2025,Q2,June,North,Furniture,Office Chair,Small Business,Rahul,3,136747.96,86232.42,50515.54,18675.88,31839.66,141606.44,-4858.48,23.28,-6.2,INR
ORD-104192,21-06-2025,FY2025,Q2,June,South,Consumer Goods,Calculator,Corporate,Neha,15,219114.9,134680.8,84434.1,36227.44,48206.67,206967.87,12147.03,22,12.13,INR
ORD-103747,22-06-2025,FY2025,Q2,June,East,Office Supplies,Paper Pack,Corporate,Anjali,10,215411.96,140123.67,75288.29,23153.66,52134.63,206732.68,8679.28,24.2,20.63,INR
ORD-104669,22-06-2025,FY2025,Q2,June,North,Office Supplies,Paper Pack,Consumer,Anjali,20,352103.17,230538.24,121564.93,36900.46,84664.47,339520.74,12582.42,24.05,12.54,INR
ORD-103893,22-06-2025,FY2025,Q2,June,Central,Furniture,Desk,Consumer,Neha,10,256113.62,155874.26,100239.35,49984.34,50255.01,235126.42,20987.19,19.62,7.93,INR
ORD-102720,22-06-2025,FY2025,Q2,June,Central,Consumer Goods,Calculator,Consumer,Rohit,5,98382.17,53009.86,45372.32,10418.91,34953.41,107763.15,-9380.98,35.53,-5.27,INR
ORD-104625,22-06-2025,FY2025,Q2,June,Central,Technology,Tablet,Consumer,Amit,5,131129.29,89568.1,41561.19,19962.11,21599.08,123092.49,8036.79,16.47,-2.41,INR
ORD-102247,23-06-2025,FY2025,Q2,June,South,Consumer Goods,Water Bottle,Consumer,Sneha,9,194031.42,110317.57,83713.86,27611.79,56102.07,213669.94,-19638.52,28.91,19.37,INR
ORD-103515,23-06-2025,FY2025,Q2,June,North,Technology,Printer,Consumer,Vikas,14,155176.16,101462.82,53713.34,15587.29,38126.05,160515.2,-5339.04,24.57,-7.01,INR
ORD-104579,23-06-2025,FY2025,Q2,June,North,Consumer Goods,Travel Bag,Corporate,Sneha,8,57645.91,31574.9,26071.01,11102.07,14968.94,55345.42,2300.49,25.97,15.39,INR
ORD-104889,23-06-2025,FY2025,Q2,June,East,Technology,Tablet,Consumer,Anjali,5,74589.5,41398.23,33191.28,6048.1,27143.18,81673.56,-7084.06,36.39,5.64,INR
ORD-100974,23-06-2025,FY2025,Q2,June,West,Technology,Monitor,Consumer,Neha,3,108212.07,71610.24,36601.83,11471.81,25130.02,113984.7,-5772.63,23.22,23.76,INR
ORD-103831,24-06-2025,FY2025,Q2,June,East,Healthcare,Medical Kit,Consumer,Sneha,20,167154.71,114405.1,52749.61,28316.13,24433.48,165433.59,1721.12,14.62,4.69,INR
ORD-102675,24-06-2025,FY2025,Q2,June,West,Furniture,Office Chair,Consumer,Rohit,10,381426.09,208273.43,173152.65,58075.54,115077.11,397899.71,-16473.62,30.17,-3.06,INR
ORD-103736,24-06-2025,FY2025,Q2,June,Central,Technology,Monitor,Consumer,Amit,2,82865.29,58291.86,24573.43,10993.69,13579.74,85241.41,-2376.12,16.39,14.07,INR
ORD-102143,24-06-2025,FY2025,Q2,June,North,Furniture,Conference Table,Consumer,Priya,15,398753.86,242311.08,156442.78,32128.06,124314.72,364091.37,34662.49,31.18,20.02,INR
ORD-102783,24-06-2025,FY2025,Q2,June,West,Office Supplies,Pen Set,Consumer,Vikas,13,166883.72,127735.08,39148.64,24056.38,15092.25,160949.98,5933.73,9.04,15.21,INR
ORD-101015,24-06-2025,FY2025,Q2,June,North,Healthcare,First Aid Box,Small Business,Vikas,3,149954.8,112362.48,37592.32,12445.97,25146.34,139173.16,10781.64,16.77,2.02,INR
ORD-102478,25-06-2025,FY2025,Q2,June,North,Consumer Goods,Calculator,Corporate,Priya,10,370434.76,279713.24,90721.52,67137.25,23584.26,402673.74,-32238.98,6.37,22.77,INR
ORD-104309,25-06-2025,FY2025,Q2,June,East,Technology,Laptop,Corporate,Anjali,18,264833.33,152319.53,112513.8,30013.84,82499.96,254368.84,10464.49,31.15,-4.96,INR
ORD-101282,25-06-2025,FY2025,Q2,June,South,Healthcare,Medical Kit,Corporate,Priya,13,125898.46,83438.26,42460.21,12055.25,30404.96,117356.24,8542.23,24.15,-7.7,INR
ORD-104314,26-06-2025,FY2025,Q2,June,West,Office Supplies,Pen Set,Small Business,Priya,4,37910.82,25680.5,12230.32,8326.04,3904.28,42371.04,-4460.22,10.3,22.11,INR
ORD-101405,27-06-2025,FY2025,Q2,June,East,Technology,Smartphone,Consumer,Anjali,19,455670.68,290907.8,164762.88,79489.82,85273.06,468909.26,-13238.59,18.71,-7.77,INR
ORD-100522,27-06-2025,FY2025,Q2,June,South,Furniture,Desk,Small Business,Neha,6,73356.83,46865.2,26491.63,12361.63,14130,73175.24,181.59,19.26,-0.1,INR
ORD-102609,27-06-2025,FY2025,Q2,June,West,Consumer Goods,Travel Bag,Consumer,Priya,12,20620.13,15355.23,5264.89,2211.42,3053.47,21808.31,-1188.18,14.81,-7.33,INR
ORD-101630,27-06-2025,FY2025,Q2,June,South,Office Supplies,Paper Pack,Small Business,Vikas,1,14592.62,11212.27,3380.34,1718.34,1662.01,13871.12,721.49,11.39,-3.33,INR
ORD-100951,28-06-2025,FY2025,Q2,June,East,Furniture,Office Chair,Corporate,Amit,2,86362.49,58633.67,27728.82,18490.39,9238.42,81577.92,4784.57,10.7,-5.57,INR
ORD-102704,28-06-2025,FY2025,Q2,June,North,Consumer Goods,Calculator,Consumer,Vikas,17,105232.3,63909.82,41322.47,21612.33,19710.15,105026.35,205.94,18.73,1.24,INR
ORD-102510,28-06-2025,FY2025,Q2,June,North,Furniture,Cabinet,Consumer,Rahul,4,53523.35,36484.6,17038.74,6043.32,10995.42,51174.01,2349.34,20.54,4.96,INR
ORD-102692,29-06-2025,FY2025,Q2,June,South,Technology,Smartphone,Corporate,Anjali,18,880801.76,534622.29,346179.47,134569.79,211609.68,970084.1,-89282.34,24.02,17.42,INR
ORD-103852,29-06-2025,FY2025,Q2,June,North,Consumer Goods,Calculator,Consumer,Rohit,13,138612.88,97841.36,40771.52,21954.26,18817.27,129674.27,8938.61,13.58,1.75,INR
ORD-102770,29-06-2025,FY2025,Q2,June,South,Furniture,Cabinet,Consumer,Rohit,20,654113.11,457046,197067.11,87608.32,109458.79,700247.47,-46134.36,16.73,0.13,INR
ORD-102570,29-06-2025,FY2025,Q2,June,South,Technology,Laptop,Consumer,Rahul,14,683694.18,519483.06,164211.12,55984.61,108226.51,618925.56,64768.62,15.83,13.93,INR
ORD-101450,29-06-2025,FY2025,Q2,June,North,Healthcare,First Aid Box,Consumer,Amit,6,179724.16,97139.4,82584.76,17636.23,64948.53,166998.25,12725.91,36.14,-1.88,INR
ORD-100761,29-06-2025,FY2025,Q2,June,Central,Consumer Goods,Calculator,Consumer,Amit,1,4140.91,2461.13,1679.79,479.73,1200.06,3938.33,202.58,28.98,4.01,INR
ORD-103948,30-06-2025,FY2025,Q2,June,West,Office Supplies,Pen Set,Corporate,Amit,2,60703.76,41222.27,19481.49,8700.4,10781.1,59985.88,717.88,17.76,1.07,INR
ORD-101728,30-06-2025,FY2025,Q2,June,North,Office Supplies,File Folder,Consumer,Rohit,11,172881.53,98102.39,74779.14,14326.58,60452.56,167061.62,5819.91,34.97,6.87,INR
ORD-103800,30-06-2025,FY2025,Q2,June,Central,Consumer Goods,Water Bottle,Small Business,Vikas,14,69244.53,42012.72,27231.8,6998.51,20233.29,74925.11,-5680.59,29.22,-2.08,INR
ORD-100351,30-06-2025,FY2025,Q2,June,North,Office Supplies,Stapler,Small Business,Amit,18,422598.52,275786.89,146811.62,47783.56,99028.06,445094.36,-22495.85,23.43,5.43,INR
ORD-104394,30-06-2025,FY2025,Q2,June,North,Healthcare,BP Monitor,Corporate,Anjali,9,25588.54,19478.01,6110.53,5067.6,1042.93,25172.62,415.92,4.08,-6.08,INR
ORD-102726,01-07-2025,FY2025,Q3,July,East,Healthcare,Gloves,Small Business,Anjali,2,31239.68,18469.18,12770.5,5626.72,7143.78,30125.52,1114.15,22.87,15.21,INR
ORD-103864,01-07-2025,FY2025,Q3,July,West,Technology,Monitor,Small Business,Vikas,19,239552.13,172413.16,67138.97,22489.4,44649.57,221212.75,18339.38,18.64,16.65,INR
ORD-102795,01-07-2025,FY2025,Q3,July,East,Technology,Monitor,Corporate,Anjali,6,265458.88,156568.05,108890.83,39195.01,69695.81,261499.8,3959.07,26.25,18.54,INR
ORD-104535,01-07-2025,FY2025,Q3,July,Central,Healthcare,Medical Kit,Consumer,Amit,12,257112.79,166492.21,90620.58,47210.51,43410.07,244455.06,12657.73,16.88,13.68,INR
ORD-100451,01-07-2025,FY2025,Q3,July,South,Consumer Goods,Travel Bag,Consumer,Amit,12,84558.63,62834.46,21724.18,10488.37,11235.81,88571.83,-4013.19,13.29,15.7,INR
ORD-104873,02-07-2025,FY2025,Q3,July,North,Healthcare,Medical Kit,Consumer,Anjali,7,295902.54,215765.82,80136.71,44764.39,35372.32,281379.02,14523.52,11.95,-6.55,INR
ORD-100208,02-07-2025,FY2025,Q3,July,North,Technology,Printer,Small Business,Amit,13,367206.58,254295.64,112910.94,36154.41,76756.54,387579.16,-20372.58,20.9,5.96,INR
ORD-101413,02-07-2025,FY2025,Q3,July,North,Furniture,Office Chair,Consumer,Vikas,18,579097.23,429820.57,149276.66,53038.12,96238.54,643569.19,-64471.96,16.62,3.76,INR
ORD-102550,02-07-2025,FY2025,Q3,July,West,Technology,Tablet,Consumer,Neha,9,160082.99,107039.96,53043.02,32309.24,20733.78,148355.89,11727.1,12.95,7.2,INR
ORD-101197,02-07-2025,FY2025,Q3,July,Central,Technology,Laptop,Corporate,Rohit,10,51641.02,30934.63,20706.39,10864.78,9841.61,49617.29,2023.73,19.06,0.9,INR
ORD-103655,02-07-2025,FY2025,Q3,July,South,Technology,Printer,Corporate,Rahul,6,164236.08,108746.25,55489.83,34475.23,21014.6,177779.15,-13543.07,12.8,21.37,INR
ORD-104698,03-07-2025,FY2025,Q3,July,North,Furniture,Conference Table,Consumer,Amit,11,256463.49,181898.24,74565.25,43700.72,30864.52,279355.02,-22891.54,12.03,18.58,INR
ORD-102074,03-07-2025,FY2025,Q3,July,West,Technology,Smartphone,Consumer,Anjali,15,422354.46,252315.09,170039.37,77966.63,92072.74,422808.22,-453.76,21.8,17.53,INR
ORD-101660,03-07-2025,FY2025,Q3,July,North,Technology,Printer,Small Business,Amit,19,740549.51,405378.77,335170.73,119098.11,216072.63,795248.22,-54698.72,29.18,-1.28,INR
ORD-100960,03-07-2025,FY2025,Q3,July,Central,Technology,Monitor,Consumer,Anjali,1,30997.26,17220.92,13776.34,4484.54,9291.81,32284.76,-1287.5,29.98,23.55,INR
ORD-103268,03-07-2025,FY2025,Q3,July,West,Office Supplies,Stapler,Small Business,Neha,11,105035.73,57186.86,47848.87,22686.99,25161.88,106372.33,-1336.6,23.96,10.08,INR
ORD-101258,04-07-2025,FY2025,Q3,July,Central,Office Supplies,Stapler,Consumer,Rohit,10,334314.29,240426.17,93888.12,65020.91,28867.22,357112.52,-22798.23,8.63,-5.57,INR
ORD-101326,04-07-2025,FY2025,Q3,July,North,Furniture,Bookshelf,Consumer,Anjali,2,61573.3,41086.89,20486.41,11162.73,9323.68,66770.22,-5196.92,15.14,1.25,INR
ORD-104283,04-07-2025,FY2025,Q3,July,South,Consumer Goods,Calculator,Consumer,Neha,9,333156.9,209063.75,124093.15,40964.2,83128.95,314606.39,18550.51,24.95,8.73,INR
ORD-103959,04-07-2025,FY2025,Q3,July,South,Healthcare,BP Monitor,Corporate,Anjali,5,55745.68,35816.91,19928.77,4474.12,15454.64,61605.55,-5859.87,27.72,12.8,INR
ORD-102118,05-07-2025,FY2025,Q3,July,Central,Office Supplies,Paper Pack,Consumer,Rohit,12,544226.3,407163.22,137063.09,119623.12,17439.96,558465.92,-14239.61,3.2,2.19,INR
ORD-101798,05-07-2025,FY2025,Q3,July,Central,Technology,Laptop,Consumer,Anjali,5,156494.15,119806.9,36687.25,18952.79,17734.46,152390.05,4104.1,11.33,24.66,INR
ORD-103101,05-07-2025,FY2025,Q3,July,North,Healthcare,Gloves,Consumer,Neha,9,8766.69,6087.47,2679.21,878.54,1800.68,8285.78,480.9,20.54,9.58,INR
ORD-104368,05-07-2025,FY2025,Q3,July,North,Consumer Goods,Water Bottle,Small Business,Neha,6,130110.67,69147.2,60963.47,22033.42,38930.06,126996.54,3114.14,29.92,-0.02,INR
ORD-101570,05-07-2025,FY2025,Q3,July,West,Office Supplies,Paper Pack,Corporate,Vikas,5,66088.9,49226.71,16862.19,10797.25,6064.94,72046.07,-5957.17,9.18,-4.55,INR
ORD-103241,05-07-2025,FY2025,Q3,July,North,Technology,Smartphone,Corporate,Sneha,7,43764.64,27134.97,16629.67,7514.84,9114.82,40051.12,3713.52,20.83,22.88,INR
ORD-103617,05-07-2025,FY2025,Q3,July,West,Healthcare,Gloves,Consumer,Amit,12,105325.66,72778.48,32547.18,15933.92,16613.27,111320.6,-5994.94,15.77,-6.83,INR
ORD-101369,06-07-2025,FY2025,Q3,July,South,Healthcare,First Aid Box,Small Business,Sneha,8,87032.8,47306.26,39726.54,7316.33,32410.21,95141.39,-8108.6,37.24,-1.62,INR
ORD-100768,06-07-2025,FY2025,Q3,July,East,Technology,Tablet,Corporate,Amit,1,14181.48,9069.9,5111.58,2237.63,2873.95,15812.14,-1630.66,20.27,12.24,INR
ORD-101264,06-07-2025,FY2025,Q3,July,North,Office Supplies,Paper Pack,Corporate,Sneha,20,435892.02,291491.54,144400.48,59617.43,84783.05,450214.93,-14322.91,19.45,3.52,INR
ORD-103224,06-07-2025,FY2025,Q3,July,East,Office Supplies,File Folder,Consumer,Rahul,8,53529.18,36892.83,16636.35,7284.27,9352.09,56659.23,-3130.04,17.47,3.6,INR
ORD-104259,06-07-2025,FY2025,Q3,July,West,Office Supplies,Stapler,Corporate,Anjali,18,857908.89,517859.83,340049.06,118565.39,221483.67,917851.65,-59942.76,25.82,1.13,INR
ORD-103665,06-07-2025,FY2025,Q3,July,East,Technology,Laptop,Consumer,Vikas,13,205968.38,147289.92,58678.46,34853.12,23825.34,186178.92,19789.46,11.57,22.77,INR
ORD-104730,07-07-2025,FY2025,Q3,July,South,Technology,Smartphone,Consumer,Rohit,11,414392.83,248735.05,165657.77,48563.73,117094.04,416702.53,-2309.7,28.26,18.49,INR
ORD-100584,07-07-2025,FY2025,Q3,July,North,Consumer Goods,Calculator,Consumer,Rohit,1,20739.09,12059.56,8679.54,2907.2,5772.34,22890.31,-2151.22,27.83,-6.48,INR
ORD-104726,07-07-2025,FY2025,Q3,July,East,Consumer Goods,Calculator,Small Business,Sneha,17,737222.95,419301.52,317921.43,126847.08,191074.35,726095.84,11127.11,25.92,14.95,INR
ORD-100674,07-07-2025,FY2025,Q3,July,East,Furniture,Office Chair,Corporate,Amit,19,149424.12,98946.63,50477.5,13761.09,36716.41,159069.2,-9645.08,24.57,8.44,INR
ORD-101478,07-07-2025,FY2025,Q3,July,South,Healthcare,BP Monitor,Consumer,Priya,20,408344.32,219095.34,189248.98,60632.09,128616.89,434594.29,-26249.98,31.5,7.42,INR
ORD-101523,07-07-2025,FY2025,Q3,July,Central,Office Supplies,File Folder,Consumer,Amit,3,91880.99,61605.27,30275.72,10704.73,19570.99,89160.76,2720.23,21.3,24.33,INR
ORD-104140,07-07-2025,FY2025,Q3,July,East,Furniture,Office Chair,Corporate,Sneha,18,46374.84,35572.08,10802.76,8850.8,1951.96,46138.87,235.97,4.21,12.15,INR
ORD-104545,08-07-2025,FY2025,Q3,July,West,Consumer Goods,Headphones,Small Business,Vikas,9,49808.37,28177.41,21630.95,6715.06,14915.9,47215.74,2592.63,29.95,22.62,INR
ORD-100402,08-07-2025,FY2025,Q3,July,Central,Consumer Goods,Backpack,Consumer,Amit,11,333045.96,240851.73,92194.24,48220.11,43974.13,370395.63,-37349.67,13.2,17.72,INR
ORD-103955,08-07-2025,FY2025,Q3,July,West,Office Supplies,File Folder,Consumer,Vikas,1,36171.04,21313.68,14857.36,3366.63,11490.73,35537.93,633.11,31.77,6.8,INR
ORD-103626,08-07-2025,FY2025,Q3,July,North,Technology,Smartphone,Consumer,Anjali,8,271992.26,156116.97,115875.29,37068.2,78807.09,267880.8,4111.46,28.97,2.37,INR
ORD-100719,08-07-2025,FY2025,Q3,July,West,Furniture,Desk,Small Business,Anjali,9,398718.82,287360.41,111358.41,78694.84,32663.57,421334.15,-22615.34,8.19,-7.01,INR
ORD-100275,09-07-2025,FY2025,Q3,July,Central,Office Supplies,Notebook,Consumer,Rahul,4,139309.21,92736.79,46572.43,21589.21,24983.22,139955.44,-646.22,17.93,4.81,INR
ORD-104501,09-07-2025,FY2025,Q3,July,West,Office Supplies,Stapler,Corporate,Neha,8,122849.47,86559.69,36289.78,14889.82,21399.96,127299.09,-4449.61,17.42,-3.73,INR
ORD-101187,09-07-2025,FY2025,Q3,July,South,Technology,Monitor,Consumer,Priya,16,140253.19,100120,40133.19,29674.38,10458.81,138539.32,1713.87,7.46,13.5,INR
ORD-101678,09-07-2025,FY2025,Q3,July,South,Furniture,Desk,Consumer,Anjali,15,366456.87,228845.13,137611.74,63930.19,73681.56,406790.12,-40333.25,20.11,-4.4,INR
ORD-102528,09-07-2025,FY2025,Q3,July,East,Healthcare,Thermometer,Consumer,Rohit,17,793514.38,589978.37,203536.01,115047.39,88488.62,742153.95,51360.43,11.15,4.03,INR
ORD-101134,09-07-2025,FY2025,Q3,July,West,Office Supplies,Stapler,Consumer,Amit,19,212636.9,147226.14,65410.75,20114.47,45296.28,213153.21,-516.31,21.3,11.01,INR
ORD-101110,09-07-2025,FY2025,Q3,July,West,Office Supplies,File Folder,Corporate,Rohit,12,473702.89,311244.71,162458.18,60811.68,101646.5,440059.83,33643.06,21.46,-1.78,INR
ORD-101938,09-07-2025,FY2025,Q3,July,West,Office Supplies,Notebook,Consumer,Vikas,10,236529.56,145212.22,91317.34,38737.54,52579.8,236745.25,-215.69,22.23,16.01,INR
ORD-104941,09-07-2025,FY2025,Q3,July,West,Furniture,Office Chair,Consumer,Rahul,20,413283.45,267150.46,146133,60385.9,85747.1,456033.7,-42750.24,20.75,2,INR
ORD-104668,10-07-2025,FY2025,Q3,July,West,Office Supplies,Pen Set,Small Business,Neha,3,25758.44,16238.49,9519.95,4666.44,4853.51,24876.66,881.78,18.84,18.32,INR
ORD-101016,10-07-2025,FY2025,Q3,July,South,Furniture,Office Chair,Consumer,Sneha,20,518922.61,288658.4,230264.21,72624.92,157639.29,487789.23,31133.38,30.38,17.97,INR
ORD-102115,10-07-2025,FY2025,Q3,July,Central,Furniture,Conference Table,Corporate,Neha,9,35549.47,19554.98,15994.48,4791.82,11202.67,37980.47,-2431,31.51,0.41,INR
ORD-102024,11-07-2025,FY2025,Q3,July,North,Furniture,Bookshelf,Small Business,Priya,8,9459.93,6506.55,2953.38,1464.53,1488.84,10497.97,-1038.04,15.74,3.05,INR
ORD-103571,11-07-2025,FY2025,Q3,July,South,Healthcare,First Aid Box,Consumer,Vikas,11,113440.55,85495.46,27945.1,18568.36,9376.74,113045.66,394.89,8.27,23.91,INR
ORD-104360,11-07-2025,FY2025,Q3,July,North,Consumer Goods,Water Bottle,Corporate,Neha,6,122825.38,92151.85,30673.54,9889.74,20783.8,119003.2,3822.19,16.92,13.55,INR
ORD-100803,11-07-2025,FY2025,Q3,July,East,Office Supplies,Pen Set,Small Business,Priya,8,97943.96,66029.9,31914.06,21429.49,10484.57,94382.62,3561.34,10.7,17.74,INR
ORD-103945,11-07-2025,FY2025,Q3,July,East,Office Supplies,Paper Pack,Consumer,Amit,3,94887.71,51956.81,42930.9,18156.41,24774.49,99369.03,-4481.32,26.11,13.43,INR
ORD-103039,12-07-2025,FY2025,Q3,July,North,Office Supplies,Pen Set,Consumer,Priya,1,29131.14,22544.87,6586.27,6294.4,291.87,27690.11,1441.03,1,21.23,INR
ORD-102282,12-07-2025,FY2025,Q3,July,East,Office Supplies,Pen Set,Consumer,Priya,18,431289.02,294231.32,137057.69,64705.27,72352.43,393382.45,37906.57,16.78,17.98,INR
ORD-104177,12-07-2025,FY2025,Q3,July,North,Technology,Laptop,Consumer,Amit,6,238442.89,141512.58,96930.31,46731.6,50198.7,241269.66,-2826.77,21.05,21.72,INR
ORD-104458,12-07-2025,FY2025,Q3,July,Central,Healthcare,BP Monitor,Consumer,Amit,9,34627.53,22388.18,12239.35,5194.25,7045.09,35158.55,-531.02,20.35,-7.56,INR
ORD-101419,12-07-2025,FY2025,Q3,July,West,Technology,Laptop,Consumer,Sneha,7,158232.05,102845.2,55386.85,15604.09,39782.76,155513.09,2718.97,25.14,1.05,INR
ORD-104615,13-07-2025,FY2025,Q3,July,Central,Office Supplies,File Folder,Consumer,Rohit,9,310280.67,189145.27,121135.39,63226.11,57909.28,281606.78,28673.88,18.66,6.92,INR
ORD-103441,13-07-2025,FY2025,Q3,July,Central,Furniture,Cabinet,Corporate,Amit,8,91243.13,59405.89,31837.24,15142.05,16695.19,96792.76,-5549.63,18.3,-0.71,INR
ORD-100521,13-07-2025,FY2025,Q3,July,East,Technology,Smartphone,Consumer,Rahul,18,462990.74,323891.62,139099.12,65902.64,73196.48,423844.89,39145.85,15.81,-6.98,INR
ORD-103139,13-07-2025,FY2025,Q3,July,East,Furniture,Conference Table,Consumer,Vikas,14,449234.19,304779.38,144454.81,54738.15,89716.66,436918.49,12315.7,19.97,19.96,INR
ORD-103530,13-07-2025,FY2025,Q3,July,North,Furniture,Cabinet,Consumer,Sneha,18,808340.86,612677.4,195663.46,74459.6,121203.86,825054.76,-16713.9,14.99,12.72,INR
ORD-103340,13-07-2025,FY2025,Q3,July,East,Consumer Goods,Backpack,Consumer,Anjali,17,371303.98,281271.56,90032.41,57083.45,32948.96,399071.19,-27767.22,8.87,1.51,INR
ORD-100926,13-07-2025,FY2025,Q3,July,West,Office Supplies,Stapler,Consumer,Sneha,20,564652.9,337678.7,226974.2,65362.47,161611.73,602535.4,-37882.5,28.62,19.59,INR
ORD-103727,13-07-2025,FY2025,Q3,July,East,Healthcare,BP Monitor,Consumer,Anjali,19,772664.22,548214.23,224449.99,153484.37,70965.62,844617.99,-71953.77,9.18,9.48,INR
ORD-102562,14-07-2025,FY2025,Q3,July,Central,Furniture,Cabinet,Small Business,Vikas,19,518404.6,363716.36,154688.24,61368.33,93319.91,516022.22,2382.38,18,0.33,INR
ORD-101133,14-07-2025,FY2025,Q3,July,East,Consumer Goods,Travel Bag,Small Business,Rahul,18,773067.87,419671.92,353395.96,144003.39,209392.56,760452.42,12615.45,27.09,0.12,INR
ORD-102135,14-07-2025,FY2025,Q3,July,East,Consumer Goods,Headphones,Consumer,Anjali,8,103200.52,73809.28,29391.24,21453.14,7938.1,102500.77,699.75,7.69,22.43,INR
ORD-103698,14-07-2025,FY2025,Q3,July,West,Technology,Tablet,Corporate,Neha,13,276107.81,200867.17,75240.63,27413.34,47827.3,253795.99,22311.82,17.32,20.99,INR
ORD-104241,14-07-2025,FY2025,Q3,July,East,Technology,Laptop,Consumer,Anjali,11,265340.02,206660.45,58679.58,32799.89,25879.69,296414.29,-31074.26,9.75,8.45,INR
ORD-103882,14-07-2025,FY2025,Q3,July,West,Technology,Monitor,Consumer,Neha,15,176040.02,117133.4,58906.62,20644.73,38261.89,193649.3,-17609.27,21.73,16.11,INR
ORD-104307,15-07-2025,FY2025,Q3,July,Central,Technology,Smartphone,Consumer,Neha,1,25633.98,16634.38,8999.6,4034.25,4965.35,23421.58,2212.4,19.37,6.86,INR
ORD-102080,15-07-2025,FY2025,Q3,July,East,Consumer Goods,Headphones,Corporate,Rahul,10,148370.55,110126.54,38244.01,22851.6,15392.41,150608.39,-2237.84,10.37,8.81,INR
ORD-102267,16-07-2025,FY2025,Q3,July,East,Technology,Smartphone,Corporate,Rahul,13,144278.76,89707.31,54571.46,23532.06,31039.4,149821.7,-5542.93,21.51,-4.19,INR
ORD-100259,16-07-2025,FY2025,Q3,July,East,Furniture,Cabinet,Corporate,Rahul,11,226893.24,166218.59,60674.65,38332.7,22341.95,241228.7,-14335.45,9.85,2.97,INR
ORD-103256,16-07-2025,FY2025,Q3,July,West,Healthcare,BP Monitor,Consumer,Vikas,4,79829.42,46291.59,33537.83,17156.24,16381.59,85387.44,-5558.01,20.52,21.15,INR
ORD-103737,16-07-2025,FY2025,Q3,July,South,Office Supplies,Pen Set,Consumer,Neha,18,287520.9,187796.61,99724.28,30383.14,69341.15,300049.32,-12528.42,24.12,14.88,INR
ORD-102788,17-07-2025,FY2025,Q3,July,North,Furniture,Office Chair,Consumer,Neha,19,899341.77,490655.84,408685.93,118945.17,289740.76,871634.44,27707.33,32.22,9.2,INR
ORD-100517,17-07-2025,FY2025,Q3,July,South,Office Supplies,Pen Set,Corporate,Rohit,12,506762.89,330530.18,176232.71,60531.42,115701.29,538822.99,-32060.1,22.83,-6.62,INR
ORD-102262,17-07-2025,FY2025,Q3,July,Central,Furniture,Conference Table,Consumer,Priya,18,851202,568296.42,282905.59,123170.79,159734.8,770361.87,80840.13,18.77,11.78,INR
ORD-102780,17-07-2025,FY2025,Q3,July,North,Technology,Laptop,Corporate,Sneha,12,545835.54,405996.46,139839.08,45733.07,94106.01,517990.65,27844.89,17.24,0.6,INR
ORD-100176,17-07-2025,FY2025,Q3,July,South,Office Supplies,Notebook,Corporate,Vikas,6,67163.95,46390.3,20773.65,13318.77,7454.87,60691.65,6472.3,11.1,12.53,INR
ORD-100482,17-07-2025,FY2025,Q3,July,South,Healthcare,BP Monitor,Small Business,Vikas,3,138309.3,84183.18,54126.11,23755.13,30370.99,141812.38,-3503.08,21.96,-1.75,INR
ORD-103434,18-07-2025,FY2025,Q3,July,East,Furniture,Desk,Corporate,Amit,12,590624.91,387273.71,203351.2,54580.31,148770.89,648343.64,-57718.73,25.19,14.44,INR
ORD-100092,18-07-2025,FY2025,Q3,July,Central,Furniture,Bookshelf,Consumer,Rohit,11,119777,87571.48,32205.52,11454.41,20751.11,121132.38,-1355.38,17.32,17.11,INR
ORD-102287,18-07-2025,FY2025,Q3,July,South,Furniture,Office Chair,Consumer,Vikas,1,26357.02,20311.35,6045.67,3093.67,2952,28850.39,-2493.38,11.2,8.42,INR
ORD-104534,18-07-2025,FY2025,Q3,July,West,Consumer Goods,Calculator,Corporate,Rohit,8,322115.17,226170.62,95944.55,49415.56,46528.99,335616.63,-13501.47,14.44,15.35,INR
ORD-104778,18-07-2025,FY2025,Q3,July,West,Consumer Goods,Travel Bag,Corporate,Rohit,20,211288.08,152883.82,58404.26,31886.31,26517.95,204088.27,7199.8,12.55,-7.99,INR
ORD-102957,18-07-2025,FY2025,Q3,July,Central,Healthcare,BP Monitor,Consumer,Vikas,19,364169.69,272010.85,92158.84,39421.73,52737.11,356826.46,7343.23,14.48,-1.21,INR
ORD-102558,18-07-2025,FY2025,Q3,July,Central,Healthcare,Thermometer,Consumer,Amit,4,68053.03,42264.23,25788.81,8852.59,16936.22,75891.07,-7838.04,24.89,-6.65,INR
ORD-101781,19-07-2025,FY2025,Q3,July,West,Consumer Goods,Travel Bag,Consumer,Priya,6,252142.68,143698.35,108444.33,38072.86,70371.47,229070.04,23072.63,27.91,14.1,INR
ORD-103713,19-07-2025,FY2025,Q3,July,Central,Consumer Goods,Backpack,Corporate,Rohit,20,538795.25,298331.44,240463.81,102020.74,138443.07,491295.28,47499.97,25.69,7.44,INR
ORD-102125,19-07-2025,FY2025,Q3,July,West,Furniture,Cabinet,Corporate,Priya,8,399184.4,259925.55,139258.85,32124.41,107134.44,388515.35,10669.06,26.84,20.37,INR
